"id","my_entrynumber","entrynumber","dateentry","entrytext","entrytype","entrytype_detail","classactionflag","mdlflag","rule26freportflag","numberoflinks","numberofattachments","unique_caseheader_id","fullcase_id"
2526,"","6","2014-11-04 00:00:00","MOTION TO DISMISS COUNT II AND COUNT III OF PLAINTIFF'S AMENDED COMPLAINT BY PROGRESSIVE SELECT INSURANCE COMPANY. (SHELTON, ADAM) (ENTERED: 11/04/2014)","Motion TO ","DISMISS COUNT II AND COUNT III OF PLAINTIFF'S AMENDED COMPLAINT",0,0,0,0,0,10834281,668119
2547,"","6","2014-12-01 00:00:00","ORDER ATTACHED DIRECTING PLAINTIFF TO PAY FILING FEE AND RETURNED CHECK FEE ON OR BEFORE DECEMBER 8, 2014, OR CASE WILL BE DISMISSED WITHOUT FURTHER NOTICE IN ACCORD WITH THE ATTACHED ORDER. SIGNED BY JUDGE RICHARD A. LAZZARA ON 12/1/2014. (CCB) (ENTERED: 12/01/2014)","PetkunOrder","",0,0,0,0,0,13572281,668121
2553,"","8","2014-12-19 00:00:00","ENDORSED ORDER DISMISSING CASE PURSUANT TO 7 ORDER TO PAY FILING FEE. THE FILING FEE AND OTHER COSTS HAVE NOT BEEN PAID AS DIRECTED. THE CLERK OF COURT IS DIRECTED TO CLOSE THIS CASE AND TO TERMINATE ANY PENDING MOTIONS. SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 12/19/2014. (SN) (ENTERED: 12/19/2014)","Other","",0,0,0,0,0,13549281,668122
2554,"","7","2014-12-01 00:00:00","ENDORSED ORDER RE |linksToEntryNumber| 1  COMPLAINT FILED BY FIRST MUTUAL GROUP, LP, DIRECTING PLAINTIFF TO PAY THE FILING FEE IN FULL, AND ADDITIONAL CHARGES ASSESSED BY THE CLERK OF COURT, WITHIN FOURTEEN DAYS. IF PLAINTIFF DOES NOT PAY THE FILING FEE AND ADDITIONAL CHARGES IN FULL WITHIN THAT TIME, THIS CASE WILL BE DISMISSED. SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 12/1/2014. (JM) (ENTERED: 12/01/2014)","Other","",0,0,0,1,0,13549281,668122
2569,"","6","2014-12-01 00:00:00","ORDER ATTACHED DIRECTING PLAINTIFF TO PAY FILING FEE AND RETURNED CHECK FEE ON OR BEFORE DECEMBER 8, 2014, OR CASE WILL BE DISMISSED WITHOUT FURTHER NOTICE IN ACCORD WITH THE ATTACHED ORDER. SIGNED BY JUDGE RICHARD A. LAZZARA ON 12/1/2014. (CCB) (ENTERED: 12/01/2014)","PetkunOrder","",0,0,0,0,0,13581281,668124
2575,"","8","2014-12-17 00:00:00","ENDORSED ORDER DISMISSING CASE WITHOUT PREJUDICE FOR NONPAYMENT OF FILING FEE, RE 7 ORDER. THE CLERK OF COURT SHALL CLOSE THIS CASE. SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 12/17/2014. (JM) (ENTERED: 12/17/2014)","Other","",0,0,0,0,0,13586281,668125
2576,"","7","2014-12-01 00:00:00","ENDORSED ORDER RE |linksToEntryNumber| 1  COMPLAINT FILED BY FIRST MUTUAL GROUP, LP, DIRECTING PLAINTIFF TO PAY THE FILING FEE IN FULL, AND THE ADDITIONAL CHARGES ASSESSED BY THE CLERK OF COURT, WITHIN FOURTEEN DAYS. IF PLAINTIFF DOES NOT PAY THE FILING FEE AND ADDITIONAL CHARGES IN FULL WITHIN THAT TIME, THIS CASE WILL BE DISMISSED. SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 12/1/2014. (JM) (ENTERED: 12/01/2014)","Other","",0,0,0,1,0,13586281,668125
2583,"","9","2014-12-24 00:00:00","ORDER DISMISSING CASE WITHOUT PREJUDICE. THE CLERK IS DIRECTED TO TERMINATE ALL PENDING MOTIONS AND DEADLINES AND CLOSE THIS CASE. SIGNED BY JUDGE CHARLENE EDWARDS HONEYWELL ON 12/24/2014. (AEB) (ENTERED: 12/24/2014)","Order","ORDER",0,0,0,0,0,13528281,668126
2592,"","9","2014-12-24 00:00:00","ORDER DISMISSING CASE WITHOUT PREJUDICE. THE CLERK IS DIRECTED TO TERMINATE ALL PENDING MOTIONS AND DEADLINES AND CLOSE THIS CASE. SIGNED BY JUDGE CHARLENE EDWARDS HONEYWELL ON 12/24/2014. (AEB) (ENTERED: 12/24/2014)","Order","ORDER",0,0,0,0,0,13587281,668127
2642,"","7","2014-11-10 00:00:00","ORDER GRANTING |linksToEntryNumber| 3  BURKE'S MOTION TO VOLUNTARILY DISMISS HIS 2255 MOTION. ***THE CLERK IS DIRECTED TO CLOSE THIS CASE.*****. SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 11/10/2014. (SM) (ENTERED: 11/10/2014)","Order","ORDER",0,0,0,1,0,5980281,668133
2646,"","3","2014-11-04 00:00:00","MOTION TO DISMISS OR WITHDRAW 2255 APPLICATION BY KENNETH H. BURKE, JR. (AMD) (ENTERED: 11/05/2014)","Motion TO ","DISMISS OR WITHDRAW 2255 APPLICATION",0,0,0,0,0,5980281,668133
2649,"","9","2014-10-24 00:00:00","ORDER DISMISSING CASE. THE COMPLAINT |linksToEntryNumber| 1 IS DISMISSED. THE DISMISSAL IS WITHOUT PREJUDICE TO PLAINTIFF FILING A NEW COMPLAINT, IN A NEW CASE, WITH A NEW CASE NUMBER, THAT DOES NOT IMPROPERLY JOIN PARTIES AND UNRELATED CLAIMS IN A SINGLE CAUSE OF ACTION. 2. PLAINTIFF'S MOTION FOR LEAVE TO PROCEED IN FORMA PAUPERIS |linksToEntryNumber| 2 IS DENIED. 3. PLAINTIFF'S MOTION TO SET BOND AND APPOINT COUNSEL |linksToEntryNumber| 3 IS DENIED. 4. PLAINTIFF'S MOTION TO AWARD COSTS |linksToEntryNumber| 4 IS DENIED. 5. PLAINTIFF'S EMERGENCY MOTION FOR INJUNCTION |linksToEntryNumber| 6 IS DENIED WITHOUT PREJUDICE. 6. PLAINTIFF'S MOTION REQUESTING THE COURT ORDER DEFENDANTS TO PRODUCE ""ALL RECORDS AND PHOTOGRAPHS OF PLAINTIFF IN CONNECTION TO THIS CIVIL ACTION"" |linksToEntryNumber| 7  IS DENIED. 7. THE CLERK OF COURT IS DIRECTED TO MAIL WITH PLAINTIFF'S COPY OF THIS ORDER A COURT-APPROVED FORM FOR FILING A CIVIL RIGHTS COMPLAINT AND AN AFFIDAVIT OF INDIGENCY FORM. FURTHER, THE CLERK IS DIRECTED TO CLOSE THIS CASE. SIGNED BY JUDGE CHARLENE EDWARDS HONEYWELL ON 10/24/2014. (BGS) (ENTERED: 10/24/2014)","Order","ORDER",0,0,0,6,0,17033282,668134
2783,"","7","2014-11-18 00:00:00","ORDER GRANTING |linksToEntryNumber| 6  THE RESPONDENT'S MOTION TO DISMISS THE SECRETARY, FLORIDA DEPARTMENT OF CORRECTIONS AS A DEFENDANT. BATISTE'S PETITION IS DENIED. THE CLERK IS DIRECTED TO ENTER JUDGMENT AGAINST BAPTISTE AND TO CLOSE THIS CASE.. SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 11/18/2014. (SM) MODIFIED ON 11/19/2014 (SM). (ENTERED: 11/18/2014)","Order","ORDER",0,0,0,1,0,2860281,668147
2784,"","6","2014-11-17 00:00:00","MOTION TO DISMISS RESPONDENT BY SECRETARY FLORIDA D.O.C.. (ATTACHMENTS: # |linksToAttachmentNumber| 1  EXHIBIT 2241 PETITION, E.D. N.C.)(MCCARTHY, PATRICIA) MOTIONS REFERRED TO MAGISTRATE JUDGE MARK A. PIZZO. (ENTERED: 11/17/2014)","Motion TO ","DISMISS RESPONDENT",0,0,0,0,1,2860281,668147
2817,"","8","2014-12-16 00:00:00","60-DAY ORDER OF DISMISSAL. ANY PENDING MOTIONS ARE DENIED AS MOOT. CLERK SHALL CLOSE THE FILE. SIGNED BY JUDGE JAMES S. MOODY, JR ON 12/16/2014. (LN) (ENTERED: 12/16/2014)","Other","",0,0,0,0,0,9589281,668152
2884,"","3","2014-11-05 00:00:00","ORDER: THE CASE IS DISMISSED FOR LACK OF SUBJECT MATTER JURISDICTION. THE CLERK IS DIRECTED TO TERMINATE ANY PENDING MOTIONS AND THEREAFTER CLOSE THIS CASE. SIGNED BY JUDGE VIRGINIA M. HERNANDEZ COVINGTON ON 11/5/2014. (KNC) (ENTERED: 11/05/2014)","PetkunOrder","",0,0,0,0,0,8825281,668162
2926,"","10","2014-12-03 00:00:00","MOTION TO STRIKE |linksToEntryNumber| 1 NOTICE OF REMOVAL, |linksToEntryNumber| 5 MOTION TO REMAND TO STATE COURT WITH AN INCORPORATED MEMORANDUM OF LAW, |linksToEntryNumber| 3 MOTION TO DISMISS FILED IN STATE COURT ON 10/7/2014 MOTION FOR SUMMARY JUDGMENT, |linksToEntryNumber| 7 RESPONSE IN OPPOSITION TO MOTION, |linksToEntryNumber| 8  MEMORANDUM IN OPPOSITION BY ALL PLAINTIFFS. (MOORE, STANLEY) MOTIONS REFERRED TO MAGISTRATE JUDGE ANTHONY E. PORCELLI. (ENTERED: 12/03/2014)","Motion TO ","STRIKE |linksToEntryNumber| 1 NOTICE OF REMOVAL, |linksToEntryNumber| 5 MOTION TO REMAND TO STATE COURT WITH AN INCORPORATED MEMORANDUM OF LAW, |linksToEntryNumber| 3 MOTION TO DISMISS FILED IN STATE COURT ON 10/7/2014 MOTION FOR SUMMARY JUDGMENT, |linksToEntryNumber| 7 RESPONSE IN OPPOSITION TO MOTION, |linksToEntryNumber| 8  MEMORANDUM IN OPPOSITION",0,0,0,5,0,3899282,668167
2929,"","7","2014-11-14 00:00:00","RESPONSE IN OPPOSITION RE |linksToEntryNumber| 5 MOTION TO REMAND TO STATE COURT WITH AN INCORPORATED MEMORANDUM OF LAW, |linksToEntryNumber| 3  MOTION TO DISMISS FILED IN STATE COURT ON 10/7/2014 MOTION FOR SUMMARY JUDGMENT AND MEMORANDUM OF LAW FILED BY CARGOR PARTNERS VIII - LONG BAR POINTE LLLP, LONG BAR POINT, LLP. (MOORE, STANLEY) (ENTERED: 11/14/2014)","ReplyOrResponse","",0,0,0,2,0,3899282,668167
2930,"","6","2014-11-11 00:00:00","AFFIDAVIT OF CARLOS M. BERUFF RE: |linksToEntryNumber| 3  MOTION TO DISMISS FILED IN STATE COURT ON 10/7/2014 MOTION FOR SUMMARY JUDGMENT OPPOSITION TO DEFENDANT'S MOTION FOR SUMMARY JUDGMENT BY CARGOR PARTNERS VIII - LONG BAR POINTE LLLP, LONG BAR POINT, LLP. (MOORE, STANLEY) (ENTERED: 11/11/2014)","Other, motion-related","",0,0,0,1,0,3899282,668167
2932,"","4","2014-11-03 00:00:00","AFFIDAVIT OF JOHN OSBORNE RE: |linksToEntryNumber| 3  MOTION TO DISMISS FILED IN STATE COURT ON 10/7/2014 MOTION FOR SUMMARY JUDGMENT BY MANATEE COUNTY. (LSS) (ENTERED: 11/05/2014)","Other, motion-related","REMAND TO STATE COURT WITH AN INCORPORATED MEMORANDUM OF LAW",0,0,0,1,0,3899282,668167
2933,"","3","2014-11-03 00:00:00","MOTION TO DISMISS, OR IN THE ALTERNATIVE, MOTION FOR SUMMARY JUDGMENT BY MANATEE COUNTY FILED IN STATE COURT ON 10/7/2014. (LSS) (ENTERED: 11/05/2014)","Motion TO ","DISMISS, OR IN THE ALTERNATIVE, MOTION FOR SUMMARY JUDGMENT",0,0,0,0,0,3899282,668167
2984,"","14","2014-12-11 00:00:00","MOTION FOR LEAVE TO FILE REPLY MEMORANDUM IN RESPONSE TO PLAINTIFF'S MEMORANDUM IN OPPOSITION TO DEFENDANT'S MOTION TO DISMISS WITH PREJUDICE BY PROPERTY & CASUALTY INSURANCE COMPANY OF HARTFORD. (DUELLO, DANIEL) (ENTERED: 12/11/2014)","Motion FOR ","LEAVE TO FILE REPLY MEMORANDUM IN RESPONSE TO PLAINTIFF'S MEMORANDUM IN OPPOSITION TO DEFENDANT'S MOTION TO DISMISS WITH PREJUDICE",0,0,0,0,0,2464281,668173
2986,"","12","2014-12-08 00:00:00","MEMORANDUM IN OPPOSITION RE |linksToEntryNumber| 5 MOTION TO DISMISS FILED BY GLEN BAHAM. (ATTACHMENTS: # |linksToAttachmentNumber| 1  EXHIBIT A)(PETTINATO, DAVID) (ENTERED: 12/08/2014)","Other, motion-related","LEAVE TO FILE REPLY MEMORANDUM IN RESPONSE TO PLAINTIFF'S MEMORANDUM IN OPPOSITION TO DEFENDANT'S MOTION TO DISMISS WITH PREJUDICE",0,0,0,1,1,2464281,668173
2988,"","10","2014-11-25 00:00:00","ENDORSED ORDER GRANTING |linksToEntryNumber| 9 MOTION FOR EXTENSION OF TIME TO FILE RESPONSE/REPLY RE |linksToEntryNumber| 5  MOTION TO DISMISS COMPLAINT. RESPONSES DUE BY 12/8/2014. SIGNED BY MAGISTRATE JUDGE MARK A. PIZZO ON 11/25/2014. (ACS) (ENTERED: 11/25/2014)","Other","",0,0,0,2,0,2464281,668173
2989,"","9","2014-11-25 00:00:00","UNOPPOSED MOTION FOR EXTENSION OF TIME TO FILE RESPONSE/REPLY AS TO |linksToEntryNumber| 5 MOTION TO DISMISS COMPLAINT WITH PREJUDICE BY GLEN BAHAM. (ATTACHMENTS: # |linksToAttachmentNumber| 1  TEXT OF PROPOSED ORDER PROPOSED ORDER)(PETTINATO, DAVID) MOTIONS REFERRED TO MAGISTRATE JUDGE MARK A. PIZZO. (ENTERED: 11/25/2014)","Motion FOR ","EXTENSION OF TIME TO FILE RESPONSE/REPLY AS TO |linksToEntryNumber| 5 MOTION TO DISMISS COMPLAINT WITH PREJUDICE",0,0,0,1,1,2464281,668173
2993,"","5","2014-11-12 00:00:00","MOTION TO DISMISS COMPLAINT WITH PREJUDICE BY PROPERTY & CASUALTY INSURANCE COMPANY OF HARTFORD. (DUELLO, DANIEL) (ENTERED: 11/12/2014)","Motion TO ","DISMISS COMPLAINT WITH PREJUDICE",0,0,0,0,0,2464281,668173
3107,"","4","2014-11-10 00:00:00","ORDER THAT FITTS' COMPLAINT IS DISMISSED, WITHOUT PREJUDICE. ***THE CLERK IS DIRECTED TO CLOSE THIS CASE.**** SIGNED BY JUDGE ELIZABETH A. KOVACHEVICH ON 11/10/2014. (SM) (ENTERED: 11/10/2014)","PetkunOrder","",0,0,0,0,0,13651281,668186
3146,"","4","2014-11-14 00:00:00","ORDER DISMISSING CIVIL RIGHTS COMPLAINT |linksToEntryNumber| 1 AND DENYING AS MOOT |linksToEntryNumber| 2  MOTION FOR LEAVE TO PROCEED IN FORMA PAUPERIS. THE CLERK IS DIRECTED TO CLOSE THIS CASE. SIGNED BY JUDGE MARY S. SCRIVEN ON 11/14/2014. (RO) (ENTERED: 11/14/2014)","Order","ORDER",0,0,0,2,0,1880282,668190
3150,"","3","2014-12-02 00:00:00","ORDER STRIKING |linksToEntryNumber| 1  AS INCOMPREHENSIBLE AND DISMISSING CASE. THE CLERK IS DIRECTED TO CLOSE THIS CASE. SIGNED BY JUDGE MARY S. SCRIVEN ON 12/2/2014. (RO) (ENTERED: 12/02/2014)","PetkunOrder","",0,0,0,1,0,5185281,668191
3154,"","3","2014-11-17 00:00:00","ORDER DISMISSING THE ACTION; DIRECTING THE CLERK TO ENTER JUDGMENT AGAINST FLEISSNER AND TO CLOSE THE CASE. SIGNED BY JUDGE STEVEN D. MERRYDAY ON 11/17/2014. (BK) (ENTERED: 11/17/2014)","Order","ORDER",0,0,0,0,0,13699281,668192
3187,"","3","2014-11-14 00:00:00","NOTICE BY JUDITH WATERHOUSE RE |linksToEntryNumber| 1  BANKRUPTCY APPEAL RECEIVED NOTICE OF FILING TRANSCRIPTS OF HEARINGS JULY 15, 2014 AND SEPTEMBER 9, 2014, ON WELLS FARGO BANKS MOTION TO DISMISS AND PLAINTIFFS MOTION FOR REHEARING (BOYLE, ELIZABETH) (ENTERED: 11/14/2014)","Notice","",0,0,0,1,0,1757283,668195
3190,"","5","2014-12-22 00:00:00","ORDER DISMISSING CASE WITH PREJUDICE. SIGNED BY JUDGE JAMES D. WHITTEMORE ON 12/22/2014. (KE) (ENTERED: 12/22/2014)","Order","ORDER",0,0,0,0,0,5625282,668196
3191,"","4","2014-12-19 00:00:00","NOTICE OF VOLUNTARY DISMISSAL BY LILIANA MAYORGA (COWART, CHRISTINA) (ENTERED: 12/19/2014)","Notice","",0,0,0,0,0,5625282,668196
3197,"","8","2014-12-17 00:00:00","MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM , MOTION TO DISMISS FOR LACK OF JURISDICTION BY VALMONT INDUSTRIES, INC.. (MUELLER, JOHN) (ENTERED: 12/17/2014)","Motion TO ","DISMISS FOR FAILURE TO STATE A CLAIM , MOTION TO DISMISS FOR LACK OF JURISDICTION",0,0,0,0,0,11093281,668197
3254,"","9","2014-11-28 00:00:00","TRANSMITTAL TO BANKRUPTCY COURT FORWARDING COPY OF ORDER OF DISMISSAL RE 8 ORDER NO PDF COPIES SENT TO TRUSTEE, BANKRUPTCY JUDGE AND BANKRUPTCY CLERK. (BSN) (ENTERED: 11/28/2014)","Other","",0,0,0,0,0,710282,668203
3255,"","8","2014-11-26 00:00:00","ENDORSED ORDER RE |linksToEntryNumber| 7  STIPULATION: THIS CASE IS DISMISSED WITH PREJUDICE, AND THE CLERK IS DIRECTED TO CLOSE THIS CASE. SIGNED BY JUDGE SUSAN C BUCKLEW ON 11/26/2014. (JD) (ENTERED: 11/26/2014)","Other","",0,0,0,1,0,710282,668203
3256,"","7","2014-11-26 00:00:00","STIPULATION OF DISMISSAL JOINT STIPULATION FOR DISMISSAL BY ALCO HOLDINGS, LLC, JLD PROPERTIES, LLC, LANGDALE CAPITAL ASSETS, INC., PATRICK ROBINSON, FERRELL SCRUGGS, JR, SYNECTIC ASSET MANAGEMENT INC., SYNECTIC VENTURES I, LLC, SYNECTIC VENTURES II, LLC, SYNECTIC VENTURES III, LLC, SUSAN WOODWARD. (FERNANDEZ, LARA) (ENTERED: 11/26/2014)","Stipulation","",0,0,0,0,0,710282,668203
3263,"","4","2014-11-12 00:00:00","ORDER: THE CASE IS DISMISSED FOR LACK OF SUBJECT MATTER JURISDICTION. THE CLERK IS DIRECTED TO TERMINATE ANY PENDING MOTIONS AND THEREAFTER CLOSE THIS CASE. SIGNED BY JUDGE VIRGINIA M. HERNANDEZ COVINGTON ON 11/12/2014. (AKH) (ENTERED: 11/12/2014)","PetkunOrder","",0,0,0,0,0,2885283,668204
3308,"","13","2014-12-05 00:00:00","MOTION TO DISMISS COMPLAINT OR ALTERNATIVE MOTION TO STAY LITIGATION AND INCORPORATED MEMORANDUM OF LAW BY CITIMORTGAGE, INC.. (SNEED, JULIE) (ENTERED: 12/05/2014)","Motion TO ","DISMISS COMPLAINT OR ALTERNATIVE MOTION TO STAY LITIGATION AND INCORPORATED MEMORANDUM OF LAW",0,0,0,0,0,17531281,668211
3321,"","18","2014-12-04 00:00:00","ENDORSED ORDER: IN LIGHT OF PLAINTIFF'S COUNSEL'S TELEPHONIC REPRESENTATION, THIS CAUSE IS HEREBY DISMISSED, WITHOUT PREJUDICE AND SUBJECT TO THE RIGHT OF THE PARTIES, WITHIN SIXTY DAYS OF THE DATE HEREOF, TO SUBMIT A STIPULATED FORM OF FINAL ORDER OR JUDGMENT, OR REQUEST AN EXTENSION OF TIME, SHOULD THEY SO CHOOSE OR FOR ANY PARTY TO MOVE TO REOPEN THE ACTION, UPON GOOD CAUSE BEING SHOWN. AFTER THAT SIXTY DAY PERIOD, HOWEVER, WITHOUT FURTHER ORDER, THIS DISMISSAL SHALL BE DEEMED WITH PREJUDICE. THE CLERK IS DIRECTED TO ADMINISTRATIVELY CLOSE THE CASE. SIGNED BY JUDGE VIRGINIA M. HERNANDEZ COVINGTON ON 12/4/2014. (KBT) (ENTERED: 12/04/2014)","Other","",0,0,0,0,0,13135282,668212
3340,"","7","2014-12-02 00:00:00","RESPONSE IN OPPOSITION RE |linksToEntryNumber| 4 MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM FILED BY REDHAMES MEJIA. (ATTACHMENTS: # |linksToAttachmentNumber| 1  EXHIBIT ORDER)(TUMMINIA, CHRISTOPHER) (ENTERED: 12/02/2014)","ReplyOrResponse","",0,0,0,1,1,6462282,668213
3343,"","4","2014-11-17 00:00:00","MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM BY AMERICAN SECURITY INSURANCE COMPANY. (GREENBERG, ALAINE) (ENTERED: 11/17/2014)","Motion TO ","DISMISS FOR FAILURE TO STATE A CLAIM",0,0,0,0,0,6462282,668213
3355,"","3","2014-11-14 00:00:00","ORDER DISMISSING CIVIL RIGHTS COMPLAINT |linksToEntryNumber| 1 AND DENYING AS MOOT |linksToEntryNumber| 2  MOTION FOR LEAVE TO PROCEED IN FORMA PAUPERIS. THE CLERK IS DIRECTED TO ENTER A JUDGMENT AGAINST WHITE AND TO CLOSE THIS CASE. SIGNED BY JUDGE MARY S. SCRIVEN ON 11/14/2014. (RO) (ENTERED: 11/14/2014)","Order","ORDER",0,0,0,2,0,2350283,668215
3361,"","4","2014-11-21 00:00:00","MOTION FOR EXTENSION OF TIME TO FILE RESPONSE/REPLY AS TO |linksToEntryNumber| 3  MOTION TO DISMISS COMPLAINT BY KAREL SOUCRE. (LIROT, LUKE) MOTIONS REFERRED TO MAGISTRATE JUDGE THOMAS B. MCCOUN III. (ENTERED: 11/21/2014)","Motion FOR ","EXTENSION OF TIME TO FILE RESPONSE/REPLY AS TO |linksToEntryNumber| 3  MOTION TO DISMISS COMPLAINT",0,0,0,1,0,16431282,668216
3362,"","3","2014-11-13 00:00:00","MOTION TO DISMISS COMPLAINT BY CITY OF TAMPA. (RICHARDSON, URSULA) (ENTERED: 11/13/2014)","Motion TO ","DISMISS COMPLAINT",0,0,0,0,0,16431282,668216
3427,"","14","2014-12-23 00:00:00","MOTION TO DISMISS PLAINTIFF'S COMPLAINT [D.E. 1] BY CAL-MAINE FOODS, INC., ONE BALANCE, INC.. (DAMIAN, MELANIE) (ENTERED: 12/23/2014)","Other","",0,0,0,0,0,11077282,668225
3441,"","13","2014-12-15 00:00:00","ORDER: DEFENDANT'S MOTION TO DISMISS, STRIKE, OF FOR A MORE DEFINITE STATEMENT AS TO COUNT I AND II OF PLAINTIFF'S AMENDED COMPLAINT (DKT. #9) IS GRANTED IN PART TO THE EXTENT THE COURT GRANTS DEFENDANTS' REQUEST FOR A MORE DEFINITE STATEMENT. PLAINTIFF SHALL FILE A SECOND AMENDED COMPLAINT WITHIN FOURTEEN (14) DAYS OF THE DATE OF THIS ORDER. SIGNED BY JUDGE JAMES S. MOODY, JR ON 12/15/2014. (LN) (ENTERED: 12/15/2014)","PetkunOrder","",0,0,0,0,0,8177281,668226
3442,"","12","2014-12-05 00:00:00","MEMORANDUM IN OPPOSITION RE |linksToEntryNumber| 9  MOTION TO DISMISS FOR FAILURE TO STATE A CLAIMMOTION FOR MORE DEFINITE STATEMENTMOTION TO STRIKE FILED BY JACK COELLO. (VALENCIA, GILBERTO) (ENTERED: 12/05/2014)","Other, motion-related","",0,0,0,1,0,8177281,668226
3445,"","9","2014-11-25 00:00:00","MOTION TO DISMISS FOR FAILURE TO STATE A CLAIM INCORPORATED IN ANSWER DOC 8, MOTION FOR MORE DEFINITE STATEMENT INCORPROATED IN ANSWER DOC 8, MOTION TO STRIKE |linksToEntryNumber| 2  AMENDED COMPLAINT INCORPROATED IN DOC 8 BY FEDEX SUPPLYCHAIN SYSTEMS, INC., MARVIN K. SEGARS. (DORAN, CHRISTOPHER) MOTIONS REFERRED TO MAGISTRATE JUDGE ANTHONY E. PORCELLI. (ENTERED: 11/25/2014)","Motion TO ","DISMISS FOR FAILURE TO STATE A CLAIM INCORPORATED IN ANSWER DOC 8, MOTION FOR MORE DEFINITE STATEMENT INCORPROATED IN ANSWER DOC 8, MOTION TO STRIKE |linksToEntryNumber| 2  AMENDED COMPLAINT INCORPROATED IN DOC 8",0,0,0,1,0,8177281,668226
3446,"","8","2014-11-25 00:00:00","ANSWER AND AFFIRMATIVE DEFENSES WITH JURY DEMAND TO |linksToEntryNumber| 2  AMENDED COMPLAINT , INCORPORATED MOTION TO DISMISS, STRIKE AND FOR MORE DEFINITE STATEMENT AS TO AMENDED COMPLAINT, COUNTERCLAIM AGAINST JACK COELLO BY MARVIN K. SEGARS, FEDEX SUPPLYCHAIN SYSTEMS, INC..(DORAN, CHRISTOPHER) (ENTERED: 11/25/2014)","Answer","",0,0,0,1,0,8177281,668226
3448,"","6","2014-11-24 00:00:00","COUNSEL NOTIFIED TO REFILE CORRECT DOCUMENTS, THIS DOCUMENT MOOT DUE TO FILING OF AMENDED COMPLAINT MEMORANDUM IN SUPPORT RE |linksToEntryNumber| 2 AMENDED COMPLAINT, |linksToEntryNumber| 3  NOTICE (OTHER) DEFEDNANTS' MEMORANDUM IN SUPPORT OF MOTIONS TO DISMISS, STRIKE AND MORE DEFINITE STATEMENT WHICH ARE INCORPORATED INTO DEFEDANTS' ANSWER AND AFFIRTMATIVE DEFENSES FILED BY FEDEX SUPPLYCHAIN SYSTEMS, INC., MARVIN K. SEGARS. (DORAN, CHRISTOPHER) MODIFIED ON 11/25/2014 (BSN). (ENTERED: 11/24/2014)","Motion TO ","DISMISS, STRIKE AND MORE DEFINITE STATEMENT WHICH ARE INCORPORATED INTO DEFEDANTS' ANSWER AND AFFIRTMATIVE DEFENSES FILED",0,0,0,2,0,8177281,668226
3449,"","5","2014-11-24 00:00:00","COUNSEL FILED PREMATURELY, OTHER COUNSEL NOTIFIED TO FILE ANSWER OR MOTION TO DISMISS AND THEN COUNSEL CAN FILE THEIR ANSWER TO COUNTERCLAIMS WHEN FILED ANSWER TO COUNTERCLAIMS ANSWER TO COMPLAINT WITH JURY DEMAND BY JACK COELLO.(VALENCIA, GILBERTO) MODIFIED ON 11/25/2014 (BSN). (ENTERED: 11/24/2014)","Motion TO ","DISMISS AND THEN COUNSEL CAN FILE THEIR ANSWER TO COUNTERCLAIMS WHEN FILED ANSWER TO COUNTERCLAIMS ANSWER TO COMPLAINT WITH JURY DEMAND",0,0,0,0,0,8177281,668226
3488,"","5","2014-11-17 00:00:00","ORDER DISMISSING COMPLAINT. SIGNED BY JUDGE JAMES D. WHITTEMORE ON 11/17/2014. (KE) MODIFIED ON 11/18/2014 (DG). (ENTERED: 11/17/2014)","Order","ORDER",0,0,0,0,0,2808281,668231
3507,"","2","2014-11-17 00:00:00","ORDER DISMISSING THE ACTION WITHOUT PREJUDICE; DIRECTING THE CLERK TO CLOSE THE CASE. SIGNED BY JUDGE STEVEN D. MERRYDAY ON 11/17/2014. (BK) (ENTERED: 11/17/2014)","Order","ORDER",0,0,0,0,0,8656282,668234
3509,"","3","2014-11-17 00:00:00","ORDER THAT NIEBLA'S COMPLAINT IS DISMISSED, WITHOUT PREJUDICE. THE CLERK IS DIRECTED TO CLOSE THIS CASE. SIGNED BY JUDGE VIRGINIA M. HERNANDEZ COVINGTON ON 11/17/2014. (SM) (ENTERED: 11/17/2014)","PetkunOrder","",0,0,0,0,0,8661282,668235
3583,"","10","2014-12-09 00:00:00","ORDER: THE CASE IS DISMISSED FOR LACK OF SUBJECT MATTER JURISDICTION. THE CLERK IS DIRECTED TO TERMINATE ANY PENDING MOTIONS AND THEREAFTER CLOSE THIS CASE. SIGNED BY JUDGE VIRGINIA M. HERNANDEZ COVINGTON ON 12/9/2014. (AKH) (ENTERED: 12/09/2014)","PetkunOrder","",0,0,0,0,0,16943282,668240
3593,"","4","2014-11-17 00:00:00","ORDER DISMISSING CASE WITHOUT PREJUDICE. SIGNED BY JUDGE JAMES D. WHITTEMORE ON 11/17/2014. (KE) (ENTERED: 11/17/2014)","Order","ORDER",0,0,0,0,0,12466282,668241
